sequence,topic_id,sentiment
use serg basic finishing garment glad know serger ready branch try new technique,0,0.20909090909090908
update use serg year,6,0.0
love change thread hard,1,0.10416666666666666
hang adjust tension different type edge,1,0.0
beacuse happy,5,0.8
love serg beginner able learn quickly thread serger start use,0,0.4444444444444444
came thread great watch dvds come idea,4,0.8
easy clean thread use,1,0.4
easy use application,2,0.43333333333333335
year ago purchase expensive serger hard thread adjust,0,-0.39583333333333337
brother machine dvds come brother serg clear instruction threading use,4,0.09999999999999999
thing easy,2,0.43333333333333335
brother d design home sewer mind,0,0.0
conveniently locate use adjustment,1,0.0
owner manual clear detail necessary change perfect seam project,0,0.3666666666666667
tell choose right stitch set machine,0,0.2857142857142857
info change seam look way want,0,0.0
glad serger brother d convince serging easy fun watch dvds try machine,0,0.41111111111111115
like baby blanket charity machine quick work let mail reservation,2,0.3333333333333333
recommend brother d serg look versatile efficient serger excellent price,0,1.0
amazon deliver promptly time,3,0.0
sew year use serger buy,0,0.0
want product look little professional think good investment,3,0.20416666666666664
little intimidate complexlooke threading mechanism read instruction practice little comfortable use,1,0.00833333333333334
learn feature like serge edge blind hemming time use far work,0,-0.2
sister impressed professional halloween costume turn nicely serged edge,0,0.5666666666666668
happy purchase,3,0.8
machine month,2,0.0
love,5,0.5
totally defy pay way thinking cost little work,2,-0.09375
adjustment setting easy implement,1,0.43333333333333335
people find overlock machine difficult thread recommend tie old new thread rethreade machine,1,-0.08787878787878789
machine easy thread find rethreade fast simple,1,0.2111111111111111
yes use tweezer place provide hang machine quickly,1,0.3333333333333333
try inferior expensive machine realize great value brother d,2,0.15000000000000002
lot reliably,3,0.0
negative bit noisy compare regular sewing machine use work twice fast big deal screw needle remove place thread vs. thread overlock require bit dexterity bad accustomed,7,-0.15999999999999998
design machine stitch limited edge thing room right needleslooper cutter disengage,0,0.10714285714285714
want sew stretchy fabric want projectsgarment look professional spend fortune machine want,0,0.1
believe great review machine roll hem wonderful easy setup,0,0.7444444444444445
operation smooth quiet,7,0.2
problem experience button release tension disc thread pull easily,1,0.43333333333333335
problem turn tension readjust change thread,1,0.0
time play different function basic thread serge roll hem wonderful,1,0.3333333333333333
old serger automatic differential feed realize feature great fun play,0,0.39999999999999997
serger arrive promptly,0,0.0
sew hour box,0,0.0
sew year serger,0,0.0
glad buy,3,0.5
pleased serger,0,0.5
look numerous serger decide brother d.,0,0.0
glad research sewing store play try handful serger,0,0.5
machine easy use fancy high price machine,2,0.2966666666666667
serg,6,0.0
learn work,2,0.0
far instruction super easy understand,4,0.2888888888888889
love,5,0.5
sew year decide finally purchase serger,0,0.0
think good machine happy brother serger,0,0.75
far basic serging machine work great,6,0.3
instuctional video terrible,4,-1.0
video thread serger poor poor help explore option serg create instructional video,4,-0.4
happy purchase,3,0.8
use feature definitely leave info review,3,0.0
easy serger thread,0,0.43333333333333335
purpose needle serger special needle hard buy,1,0.03273809523809523
sew year highly recommend begineer advance sewer,0,0.16
money good machine,2,0.7
freearm design great,0,0.8
fact use regular sewing machine needle plus,1,0.0
like presser foot lifting lever right convenient check price machine come extra foot trim trap etc,0,0.14285714285714285
buy brother serg,2,0.0
deliver sooo quickly order sun,3,0.3333333333333333
w free shipping door tuesday,3,0.4
threading pretty easy diagram machine,1,0.3416666666666667
ok struggle,2,0.5
fly control fabric,0,0.8
normal absolutely impossible sew curved seam control,0,-0.2583333333333333
bummed great machine,2,0.8
idiotwhich lemon,3,0.0
read review brotherd christmas,3,0.0
spend afternoon read instruction manual cd,4,0.0
threading breeze,1,0.0
use simple project love finished seam look professional,0,0.19999999999999998
good value price pay,3,0.7
especially like regular needle,1,0.0
noisy easy thread,1,0.43333333333333335
tension equally easy adjust dial,1,0.43333333333333335
recommend serger novice,0,0.0
buy serg good review,6,0.7
pleasantly surprised easy use,2,0.26666666666666666
intimidate serger past return brand hour able figure,0,0.125
great success,2,0.55
ask employee instore singer star rating tell great ask review rating tell serger pain like serger,0,0.8
wrong,5,-0.5
nice easy machine,2,0.5166666666666666
tread guide treading easy,4,0.43333333333333335
instruction video come helpful,4,0.0
love brother serg,2,0.5
recommend great buy terrific machine use agree,2,0.4
easy operate sew beautifully,0,0.6416666666666666
beat price quality serger,0,0.0
purchase brother d serger awesome serger,0,1.0
stitching machine beautiful,0,0.85
user friendly,2,0.375
manual complimentary video quick reference,4,0.31666666666666665
new serge machine coverlock etc nightmare thread tempermental adjust,0,0.13636363636363635
buy brother easy operate stitch problem,0,0.43333333333333335
foot come serger great learn use flash,0,0.8
love multipurpose blind hem foot use decorative flatlocking stitch,0,0.0
gathering foot use time night ruffle skirt operation easy .i want compliment amazon,0,0.43333333333333335
com order serger way time recieve day ordering disapointe amazon service,3,0.0
serger arrive thread bit tangle unthread thing thread use,0,0.0
expect mess tension threading work hold breath time try,1,-0.175
love finally find machine good right start user intuitive,2,0.37142857142857144
use high end serger half good,0,0.23111111111111113
easy thread nice stitch quality,1,0.5166666666666666
feel serger year skill level increase,0,0.0
product worth cost,3,0.3
look instruction book figure way,4,0.0
knife handy cut excess fabric nice finish,0,0.6
suggest set use scrap fabric expermente start project,0,0.0
little hard guide curve item easy,4,-0.015277777777777779
prefer use peral barefoot wear shoe slipper tend push hard,0,-0.2916666666666667
overall great value money run smoothly,3,0.4000000000000001
time serger,0,0.0
experience serger sewing class thread setup,0,0.0
try roll hem shorten daughter ballet dancewear looked professinally,0,0.0
overall serger easy use happy buy serger,0,0.41111111111111115
love serger,0,0.5
grant sew serger expectation obvious,0,0.0
price fun little machine,2,0.056249999999999994
set completeoff great,2,0.8
buy,3,0.0
like reviewer afraid serger time,0,-0.6
great price,3,0.8
highly recommend,3,0.16
receive serger friday impressed machine,0,1.0
looper fairly easy thread,1,0.43333333333333335
machine quiet fast,7,0.1
great buy,3,0.8
recenly start sew dress cotton kind trouble,0,0.19999999999999998
poorly build serger,0,-0.4
presser foot break design inferior way operate,0,0.0
manually operate presser foot,0,0.0
jam sew,0,0.0
store tell tension error send probably cost repair,1,0.0
pay purchase ridiculous,3,-0.3333333333333333
apparently buy lemon,3,0.05
warranty,8,0.0
overall comment,5,0.0
machine run smoothly noise gut machine appear sturdysolid superficial plastic scare little look like break easily,7,0.2152777777777778
particular extendable thread guide thread tree machine,1,0.16666666666666666
machine arrive ready use,3,0.2
fact use regular sewing machine needle thread plus mind save money stock multiple set accessory,1,0.0
machine come number nice accessory manual instructional video,4,0.6
find manual video ok great,4,0.65
,5,0.0
rest review like use serg,6,0.0
like reviewer think year intimidate look complicated,3,-0.5
expensive,3,-0.5
classify sewing skill level beginner,0,0.0
decide check serger market surprised find price point encourage review novice,0,0.1
love ease use result,2,0.5
thing receive machine untangle thread leave machine thread work thread spool thing,1,0.0
create mess thread tangle result right course thread break rethread time,1,0.055357142857142855
frustrated refer manual video figure,4,-0.7
internet help,3,0.0
life saver particular video tube calledthreade brother d serg artistkaesewe video specifically brother instruction difficult follow,4,-0.16666666666666669
save day actually rethread time adjustment right roll hem frustrating pro thread machine experience gain,1,-0.038095238095238106
hindsight probably good idea work fine fabric special stitch project,0,0.4912698412698413
recommend book complete serg handbook chris james,6,0.1
notice,5,0.0
unlike regular sewing machine guide line label serger subtle slightly raise line plastic area needle line thick,1,-0.2
realize thread tree fully extend unpack,1,0.0
sew regular fabric difference,0,0.0
work roll hem gauzy material believe main reason thread break,1,0.16666666666666666
overall happy,5,0.4
know use basic functionality learn feature,2,0.0
glad buy feel bring sewing skill result level,0,0.5
came thread,1,0.0
happy machine performance,2,0.8
course couple week unthreaded try sew right,0,0.2857142857142857
booklet couple time look direction machine workingfor,4,0.0
sit follow direction step step need helpfrom thread,4,0.0
sure right quick easy thing,2,0.3880952380952381
right,5,0.2857142857142857
love machine,2,0.5
pretty new sewing,0,0.19318181818181818
project year item lot repair jean etc regular sewing machine,0,0.0
year coat challenge certainly learn lot look ok outside inside lot raw edge,0,0.12087912087912088
pro friend use serger interested want spend thousand buck,0,0.25
recently look lower price model apprehensive,3,0.0
break versatile like brother equipment printer serger different machine,0,0.0
read bunch review brother d middle project face lot hem finish work plunge,0,0.0
boy glad,5,0.5
wednesday today sunday finish robe,0,0.0
rethreade serger hard practice scrap absolutely invaluable,0,-0.04583333333333334
blind hem include foot practice right,0,-0.10714285714285715
finish interior seam edge minute result look great,0,0.8
time save easy good result price,3,0.5666666666666667
super happy purchase look forward project,3,0.5666666666666667
think serger difficult skill focus stage infrequent sewer,0,-0.5
day ago whip superhero cape son bdayno problem,2,0.0
like complicated project day hesitation diving right,2,-0.10714285714285715
love love love,5,0.5
serger come long way past year,0,-0.15
serger come prethreade instruction threading appear easy follow,0,0.43333333333333335
change thread color tonight try tieoff method describe owner manual,1,0.0
need look cdsdvds come machine positive provide insight world serging,4,0.22727272727272727
basic creative possibility series,2,0.25
book helpful great understanding machine serger genereal,0,0.8
know serg try theirs guarantee love,6,0.5
choose serger base people actually use machine,0,-0.4
,5,0.0
serger,0,0.0
thread breeze exactly instruction indicate,1,0.25
video instruction suck,4,0.0
use serg book read,6,0.0
buy machine year research,2,0.0
create beautiful stitch,0,0.85
great success easy thread use,1,0.5111111111111112
instructional dvds helpful,4,0.0
small complaint roll hem feature fabric setting correct manual,0,-0.275
fabric try,0,0.0
tinker,0,0.0
previous serger white dinosaur heart attack thread brother serger dream compare,0,-0.08333333333333333
read review machine demo tv .i decide buy,3,0.0
money serger great value,0,0.8
excellent product definitely buy super easy thread follow colored arrow,1,0.44166666666666665
work serger work professional costume shop threading,0,0.1
able thread problem time change thread color,1,0.5
highly recommend product,3,0.16
simple use easy adjust direction easy follow feel like expert right away,4,0.28809523809523807
love come roll hem foot gathering foot use gather foot allot,0,0.5
small tribal bellydance costume company machine perfect,0,0.375
great little machine justlearne sew,0,0.30625
think great,5,0.8
pay want cd come big help learn use manual,4,0.0
brainer buy,3,0.0
serger,0,0.0
use briefly past set,2,-0.25
short time machine realize serger difficult deal people,0,-0.25
serg particular joy use,6,0.48333333333333334
apparent brother try d userfriendly possible,2,0.025
look forward learn use capability pace,2,0.0
machine color code different tension dial thread path,1,0.0
selling point machine comes thread thread correspond color tension dial,1,0.0
illustrate exactly thread play creation fourthread balanced overlock stitch,1,0.25
illustrate colored tension dial,1,0.0
tension dial large easy adjust,1,0.3238095238095238
easy use mark baseline adjustment,1,0.43333333333333335
foot use optional approximately include,0,-0.4
instructional medium helpful,4,0.0
thread operation,1,0.0
thread machine easy,1,0.43333333333333335
color guide illustration numerical prompt,1,0.0
loud mechanical noncomputerize machine use,7,0.1
knife easily disengage reengage lever stitch finger easy remove insert,0,0.43333333333333335
threethread balanced stitch perfect right box,1,0.6428571428571428
return hear believe sew life,0,0.0
look rid wife hour time buy,3,0.0
wear bright clingy floral,0,0.7000000000000001
thank,5,0.0
lazy seam finish,0,-0.25
look serger month read review decide plunge,0,0.0
box arrive damage freak,3,0.0
inner box fine,3,0.20833333333333334
reviewer note color thread look like spider busy box bother unpack afraid d tangle thing far,1,-0.13333333333333333
boy,5,0.0
oh boy,5,0.0
sign,5,0.0
good thing,5,0.7
spend day teach student equally tangle machine basic shebang,1,0.0
let tell ya baby home serge clothing lovely pair frilly legged bloomer little tshirt simple skirt look like lucy ricardo run machine ricky let buy new dress basic knowhow easy usei think need serger regular machine thing straight stitch piece thing traditional way instance,0,0.12024410774410775
yes,5,0.0
threading learn easy,1,0.43333333333333335
sadly find cd box good thing find class,4,0.09999999999999998
amazing teacher having machine action recommend user purchase,2,0.35000000000000003
write boat load review write review tipping point purchase purchase hesitation,3,0.0
great serger,0,0.8
iam average sewer,0,-0.15
recievd sewing machine christmas gift couple year ago,0,0.0
find good price read review think,3,0.7
sooooo easy,2,0.43333333333333335
read instruction book watch dvds thread minute,4,0.0
sew minute,0,0.0
forget note watch dvds time use adjust project write setting,4,0.0
easy,2,0.43333333333333335
buy,3,0.0
instruction detail color code etc,1,0.0
perfect machine beginner matter,2,1.0
love,5,0.5
need serger,0,0.0
able thread little help dvd,4,0.15625
mother law expensive machine pay feel machine spend work,2,-0.5
new serge sew year,0,0.13636363636363635
machine easy thread beautiful stitch lightweight,1,0.6416666666666666
glad decide brother,2,0.5
brother serger easy use,0,0.43333333333333335
beautiful job come instruction technically challenge person follow,4,0.425
read review site decide purchase serger,0,0.0
happy thread able stich little bit right away watch dvd read book afterward,4,0.34955357142857146
soon learn thread,1,0.0
color coding help,1,0.0
difficulty thread low looper,1,0.0
suggest patient read direction carefully,4,-0.1
neat use regular thread,1,0.0
think look machine new serge b impressed price interested quality,0,0.4621212121212121
completely new serger homework buy price performance serger perfect balance,0,0.5681818181818181
concerned able figure use people talk class day feel like know inside,2,0.5
pass machine buy need,2,0.0
howto video wonderful visual learner,4,0.5
pick knowledge thorough instruction book include video reinforce book,4,0.0
hard color code step number video help include additional foot blind hemflatlock gather ruffle sew,1,-0.39583333333333337
value,3,0.0
foot snapon read online instantly think breakable plastic foot primarily metal plastic piece blind hem foot snapon construction easy use solid i. e. snap time easy set tension manual clear chart troubleshoot uneven stitch thread multiple thing tension,0,0.07407407407407408
company description stitch function think little mislead basic stuff,0,-0.09375
different application basic,2,0.0
,5,0.0
thread overlock use thread good use knit upholstery fabric,1,0.7
thread overlock general use width mm use right needle mm use left,1,0.11190476190476191
blind hemthis,0,-0.5
close chain stitch semistraight stitch similar regular sewing machine easy rip i. e. good basting good reinforcement upholsteryother serger look coverlock stitch addition overlock etc complicate time consume adjustment switch coverlock,0,0.36666666666666664
use lot consider separate machine brother model cv,2,0.0
feature d miss ability thread overlock chain stitch time good upholstery available thread machine,1,0.55
nice little thing,5,0.20625
option use regular thread spool cheap small need yard x color buy,1,0.05000000000000001
use regular needle use regular sewing machine serger,1,0.0
easy control speed foot pedal responsive,0,0.43333333333333335
disable knife trim fabric sew flick switch,0,0.0
sew year old,0,0.1
secretly fear serger year,0,-0.4
purpose lengthy introduction support high rating entrylevel serger,0,0.16
problem drop conventional machine prepared big investment hate,2,-0.3142857142857143
choose serg research,6,0.0
read review amazon site consideration user,3,0.0
people write user manual software disappoint,4,0.0
read manual remove sample thread rethreade serge minute machine mark color number,1,0.0
try forget frightening thing hear jump,7,-0.5
problem use presser foot lifter left right big deal,0,0.09523809523809523
big thing remember thread order matter,1,0.0
people want change thread time literally follow number serge sample minute,0,0.0
test scrap type fabric think adjustment book describe perfect,0,1.0
yes bit loud rubber mat underneath help lot,7,0.1
lucky new amazon approximately deliver,3,0.023232323232323215
worth penny,3,0.3
cut construction time half,0,-0.16666666666666666
week complete project work fulltime,2,0.1
gush sew,0,0.0
month ago purchase brother d serg business,2,0.0
use machine consistantly hour day problem,2,0.0
impressed performance reliability purchase second brother d week,2,0.5
buy serg year ago brother,6,0.0
trade brother mistake singer sit box basement,2,0.0
order d brother serg amazon happy,2,0.8
thread easy quieter,1,0.43333333333333335
readjust tension,1,0.0
like foot feed lever right,0,0.2857142857142857
like obstruction near looper regular needle,1,0.05
buy unheard brand serger practice buy good sure d like serge big mistake huge serg week resell ebay,0,0.39999999999999997
problem scare buy,3,0.0
brother d bad review star site check,2,-0.6999999999999998
serger brother d fun,0,0.3
play day excited stitch,0,0.375
come c. ds watch,4,0.0
machine come prethreade colored thread match threading guide,1,0.0
difficult people complicated look,2,-0.5
color code number thread follow number,1,0.0
foot foot like purpose great blind hem foot awesome gather foot try,0,0.43333333333333335
believe machine awesome worth spend little extra money qualtity,2,0.278125
believe,5,0.0
know cheap mistake,3,0.4
confident extremely happy purchase self proclaim sew goddess thousand dollar serg p.,6,0.65
machine great time sewer sewer look upgrade,0,0.8
buy start serginglostinserenity,6,0.0
impressed serger,0,1.0
easy thread great mechanical machine excellent job run,1,0.7444444444444445
oil quiet use piece quilt try function sure,7,0.25
hey hang love blind hem feature d venture use long curtain hem pretty invisible highly recommend machine beginner intermediate sewer,0,0.072
sure machine sewing goddess price machine work good value,0,0.6
deal serger amazon good purchase,0,0.7
mean sewing machine,0,-0.3125
box include cd minor critique dvd window cds mount mac play mpeg instruction,4,-0.05
thing window pc autorun cd provide menu click,4,0.0
guide order play video use mac addition basic cd refresher basic plus illustration technique,4,0.0
cd woman excellent style communication,4,1.0
addition complete print manual download pdf manual brother site,2,0.1
night pm right start glee open huge square box brother serg machine come,2,0.22857142857142856
come prethreade correspond thread color code thread passage,1,0.0
come cd view pc,4,0.0
page book minute familiarize thing pop cd computer,4,0.0
watch video need feature,4,0.0
watch threading lesson time,1,0.0
minute thread machine new white large spool,1,0.11688311688311688
purchase white black,3,-0.08333333333333333
regular spool thread figure stock color use,1,0.0
,5,0.0
bargain ensure run thread,1,0.0
default tension setting work touch experiment bit stitch length width setting,1,0.0
good news,5,0.7
like machine encourage like overwhelmed start,2,0.0
think buy serger,0,0.0
important thing serg thread correctly clear,6,0.25
manual thread upper looper low looper right needle leave needle order,1,0.09523809523809523
video instructor start left needle,1,0.0
think helpful remember follow sequence use color code occur night,1,0.0
gbpy gabippy green blue pink yellow threading order,1,-0.07500000000000001
seam allowance guide explain,0,0.0
experienced sewer kind figure problem beginner,0,0.7
raise bolde line right needle standard seam allowance,1,0.14285714285714285
line left close needle,1,0.0
serger work decide purchase use,0,0.0
know little serger risk purchase read review,0,-0.1875
love easy use,2,0.4666666666666667
machine come cd contain instruction use machine helpful hint find great especially beginner serge,4,0.4
finished decorative stitch allow oneofakind clothing grandkid,0,0.0
oh compliment,5,0.0
buy serger reason,0,0.0
positive review site,3,0.22727272727272727
reason brother sewing machine adore,0,0.0
having old sewing machine ancient serger find pain thread,0,0.1
replace sewing machine couple year ago happen brother sewing machine absolutely adore easy thread,0,0.31666666666666665
definately renew interest sewing happily sew project purchase,0,0.8
check brother find serger easy thread use low behold luckily find pleased,0,0.31666666666666665
serger dream thread color code numerical system mark right serger,1,0.2857142857142857
think need manual,4,0.0
serg perform beautifully,6,0.85
instruction manual information cd additional visual information serg live dream,4,0.06818181818181818
happy purchase serger hestitant buy sure way expensive model home sewer want straight forward easy use affordable serg brother definately great machine,0,0.37222222222222223
ask wait long serg amazed machine,6,-0.05
love buy christmas present favorite gift,3,0.3333333333333333
sew project sew beautifully,0,0.85
try stitch sample fabric wait try project,0,0.0
machine want basic stitch,0,0.0
know bad review serger know,0,-0.6999999999999998
wow deserve positive feedback people leave,3,0.16363636363636364
clean finish knife provide amazing recd christmas gift self teach couple week,0,0.4833333333333334
favorite roll hem like use intimate raw jersey hem,0,0.15641025641025638
sew year month ago venture world serger machine,0,0.0
little machine great,2,0.30625
use time,2,0.0
able thread easily big fear right box use helpful diagram right machine,1,0.26785714285714285
wish buy soon,3,0.0
thing caution like heavy fabric like heavy denim especially layer like seam,0,-0.13333333333333333
work lot heavy duty fabric want invest heavyduty machine,0,-0.2
purchase book serge feature want afford,0,0.0
absolutely love brother machine,2,0.5
instruction dvds come easy understand,4,0.43333333333333335
threading pretty straight forward time master,1,0.225
use serg fabric texture excellent result,0,1.0
use serger compare satisfied brother,0,0.5
worth money,3,0.3
new serge afraid machine complicated,0,-0.3212121212121212
min thread,1,0.0
need rethread machine use new thread color tie new thread old thread set tention knob zero feed,1,0.12424242424242422
use regular thread spool,1,0.0
easy use thread tention problem,1,0.43333333333333335
moderate sewing skill want finished result,0,0.0
free shipping fast,3,0.30000000000000004
machine day,2,0.0
awesome awesome awesome,5,1.0
purchase serger base review,0,-0.8
disappoint machine easy use quiet,7,0.21666666666666667
use serg find easy learn operate,6,0.43333333333333335
right bat impressed moment open box,3,0.42857142857142855
sense immediately brother proud machine determine customer successful enjoy use,2,0.65
know sound kind corny impressed getgo brother amazing value,2,0.65
contain cd instruction technique expect,4,0.0
cd little dated window easily accessible macintosh,4,0.09375
machine instruction lie machine threading work good result different kind finish,1,0.4333333333333333
find negative report machine update review run problem,3,-0.3
serg mother day year order friend yesterday,3,0.0
fairly new sewing way expert,0,0.13636363636363635
great review immediately tell hubby,3,0.8
purchase mother day,3,0.0
thought use serger thread,0,0.0
think use,5,0.0
good advice use technique machine thread tie new thread old pull,1,0.3121212121212121
happy machine recommend know sew,0,0.8
beat money,2,0.0
nice expensive comparison,3,0.04999999999999999
like price risk,3,0.0
awesome easy work easy thread smooth quiet,1,0.4533333333333333
practice tension enjoy,1,0.4
removable stitch finger roll hem easy use able dance skirt matter couple hour neat roll hem,0,0.4666666666666667
brother sewing machine far trouble happy machine run especially special feature stitch machine reasonable price,0,0.32285714285714284
fool bad review,3,-0.6999999999999998
dud,5,0.0
great machine work,2,0.8
good feature,2,0.7
easy work,2,0.43333333333333335
new serger,0,0.13636363636363635
choose singer brother reason choose brother feature quality style,2,0.0
glad choose brother d.,2,0.5
pay day shipping day,3,0.0
awesome thank amazon little intimidating open rethread machine,1,0.2708333333333333
thread seam great job machine fast noisy,7,0.5
recommend like sew clothe ect look professional buy machine kid love cute character clothe,0,0.3666666666666667
favorite serger,0,0.5
love brother serger d thing use time presser foot lift,0,0.5
use lift presser foot sure unhandy frustrating,0,0.04999999999999999
pretty close novice come sewing thing daughter wearable outside house,0,0.125
uncomplicated guide right machine step step process,4,0.2857142857142857
sure machine small fraction high end machine home sewer new serge look clothe home decor item machine way,0,0.1365909090909091
love fact instructional dvd include actually machine action oppose try understand write instruction picture throw,4,0.19999999999999998
new world serger wonderful machine,0,0.5681818181818181
consistent wellmade machine beat price impressed actually,2,0.4166666666666667
friend impressed machine buy past winter use multiple time week,2,0.25
sewing breeze serger fine machine,0,0.4166666666666667
experience problem year,3,0.0
deliver day order,3,0.0
day read instruction practice thread work scrap,1,0.0
update july machine year work practically day weekend screw hold needle place pop stay,2,0.0
total cost wonderful machine pay,2,0.5
decide buy new instead hunt repair car hassle,8,0.13636363636363635
line reorder model,4,0.0
review c mixed hope work,3,0.0
write review chance use,3,0.0
research brand find good deal money review great,3,0.75
sew like dream love,0,0.5
tell catch thread slide guide need place thread close,1,0.0
lower needle threading find youtube video wait thread lower needle raise catch looper thread,1,0.0
amazon favorite store,3,0.5
read review purchase serger,0,0.0
want serger afraid able thread properly set tension properly,1,-0.024999999999999994
thread time hard,1,-0.2916666666666667
simply follow color code thread guide,1,0.0
handbook include dvds good instruction threading,4,0.7
serger week,0,0.0
userfriendly difficult beginning serger learn use,0,-0.5
bright lot serge tutorial find online informative,0,0.7000000000000001
machine star accustom use serger,0,0.0
price quality serger great buy beginner,0,0.8
use serg,6,0.0
perform good stitch,0,0.7
finally rethreade find mechanic machinery work properly,1,0.0
thread,1,0.0
repair shop look,8,0.0
serger,0,0.0
threading scary thing thisit look intimidate machine extremely easy thread problem video let person time read direction look againit easy caution thread right order rip hole time space find pain unthread way rethread thread like think,1,0.1630952380952381
motor quiet jump place,7,0.0
smooth gentle fabric,0,0.30000000000000004
issue find thing suppose use guide line fabric properly maybe come experience,0,0.0
oh cut knife great delicate fabric pull like thatalso want super easy turn flip switch love machineand definitely actually recommend,0,0.29444444444444445
product deliver time hour ago,3,0.0
watch video review instruction book,4,0.0
far stitch fancy machine coverlock chain stitch use,0,0.1
love price great,3,0.65
score major point baby good birthday present stop serve,3,0.25416666666666665
realize need hem,0,0.0
advice consumer report try,3,0.0
great excellent instructional video easy use,4,0.7444444444444445
user friendly,2,0.375
definitely recommend consider plain vanilla serg,6,-0.10714285714285714
box hand wheel stick,3,0.0
google brother d hand wheel stick common problem,2,-0.3
people bring regularly reason time owner throw,2,0.0
huge bummer spend little money machine,2,0.10624999999999998
intimidate serger,0,0.0
price high second complicated,3,-0.11333333333333333
finally nerve order brother d,2,0.0
amazon great price,3,0.8
read instruction practice love,4,0.5
love death,5,0.5
regret sew little workhorse,0,-0.1875
open set new brother serger find accessory package miss,0,0.06818181818181818
like machine find hard thread tweezer,1,-0.2916666666666667
find difficult contact brother amazon miss item replace send entire machine refund purchase,2,-0.25
brother website state response business day email receive expect response week large volume email thanksgive,2,0.21428571428571427
little frustrating,2,-0.29375
update finally able contact brother customer service require copy original receipt problem person phone pleasant,2,0.5361111111111111
week receive small box mail miss item,3,-0.25
try contact brother send email letter receipt hopeful rest miss mail,2,0.0
plan return machine amazon replace new,2,0.13636363636363635
time problem deal item order amazon,3,0.0
buy mom miss,3,0.0
email customer service brother company option button contact seller,2,0.0
hear,5,0.0
contact seller brother company seller help,2,0.0
poor quality arrive dirty grease coat thread jam,1,-0.5
spend hour spruce read instruction ready sew machine,0,0.2
repeatedly jam amd true pain use,1,0.35
turn buy serger,0,0.0
use read instruction believe simple learn,4,0.0
machine brother layin thread serger deliver time receive christmas gift husband,0,0.0
need help getting start sister year experience type machine promise tutor session,4,0.0
want use serger badly figure thread life,0,-0.6999999999999998
beginner experience serger,0,0.0
blame machine,2,0.0
look tutorial online instructional disc come machine compatible computer,4,0.0
watch tutorial,4,0.0
think,5,0.0
video somewhat useful rush setting booklet totatlly worthless,4,-0.25
need separate sewing machine regular stitching traditional stitch,0,0.0
thread beginning task easy,1,0.43333333333333335
machine work advertised,2,0.0
inexpensive easy learn versatile,2,0.43333333333333335
entry level serg machine use,6,0.0
want good basic machine versatility spend time hunt,2,0.35
love little serg old old real problem come thread,6,0.1425
brother serger dream come true,0,0.35
plue important thread breeze,1,0.4
follow little arrow correct order,4,-0.1875
love machine use sew great thread spool cap miss x left thread spool thread lose box,1,0.43333333333333335
serg follow direction able use fine amazing,6,0.5055555555555556
time box jam break needle,1,0.0
everytime continue jam break needle,1,0.0
friend expert matter conclude needle hit machine needle continue break work,1,0.0
brother option defective machine,2,0.0
brother d serger rough,0,-0.1
smooth flow motor sound,7,0.4
sound like loose belt rub,7,0.16153846153846155
issue refurbish machine completely repair,8,0.1
receive bilingual operation manual instructional cd,4,0.0
bad way,5,-0.6999999999999998
time problem internet order item know exactly handle,3,0.25
buy serg year ago work great,6,0.8
use time week,2,0.0
clean oil regularly,7,0.18333333333333335
use right box having touch serg use include instruction book figure,3,0.2857142857142857
great deal especially lot clothing personal use sell,3,0.26666666666666666
buy brother serg lee month customer service advise pay servicing,2,0.0
kid bad service bad machine absolutley terrible,2,-0.7999999999999998
finishing seaming look flawless user friendly far tell,0,0.4916666666666667
fact machine come foot attachment huge plus,0,0.39999999999999997
definitely good purchase,3,0.7
purchase serger love recommend watch video understand basic threading serge,0,0.25
bonus buy serger store free lesson buy online,0,0.4
able pay small private lesson local sewing shop,0,0.0625
far good,5,0.39999999999999997
brother serger amazing product,0,0.6000000000000001
easy thread quality product result nice,1,0.5166666666666666
recommend highly,3,0.16
easy use easy thread,1,0.43333333333333335
great serger pleased satisfied machine,0,0.6
awesome,5,1.0
look lot review purchase want spend lot money,3,0.0
serg intermediate sewer,0,0.0
easy thread,1,0.43333333333333335
come cd rom tutorial tutorial available tube easy,4,0.4166666666666667
use serg love purchase,6,0.5
wow amazing machine,2,0.35000000000000003
consider serger clue use,0,0.0
great machine money definatly recommend sew storm,0,0.8
thank,5,0.0
old serger metal true workhorse limit factor great impossibility find needle,1,0.4166666666666667
model use size needle regular sewing machine use,1,0.0
new machine exceed expectation pleased second christmas gift,3,0.21212121212121213
seam finish,0,0.0
sew living,0,0.0
use serger hour day love ruffle foot easy quickly change forth,0,0.4222222222222222
serger use roll hem remove needle,1,0.0
great value suggest ask serg,6,0.8
like nice serger price,0,0.6
perfect serger beginning serger,0,1.0
easy change thread direction weresimple follow,1,0.43333333333333335
start right away complete project,2,0.19285714285714284
christmas present,3,0.0
video outdated sequence manual difficult follow example step illustrate describe write step illustrate write step different page hard run especially rethread machine th try,4,-0.23833333333333337
look online helpful informationvideo order book complete serg handbook,4,0.1
sew year frustrated machine,0,-0.7
brother sewing room learn figure use gather function use christmas gift come continue work manual machine know problem learn thread fear,0,0.0
brother care design piece cake old person,0,0.1
